eig1,eig2,eig3,eig4,eig5,eig6,eig7,eig8
5.257783694594577284e+00,2.442503375131206411e+00,2.023366120011006686e+00,1.314511181436303744e+00,5.840302632754360568e-01,3.965482781620646158e-01,3.766899268781189747e-01,2.632070680266426765e-01
5.264619902164973553e+00,2.444444354845782374e+00,2.023619932964917822e+00,1.313841361813616215e+00,5.842879488784528119e-01,3.965203774400407055e-01,3.773172736694596630e-01,2.632018394307154008e-01
5.271425709629643741e+00,2.446390169758554389e+00,2.023872935411018315e+00,1.313181336151229450e+00,5.845558379696150775e-01,3.965011257735783778e-01,3.779400518650282148e-01,2.631961197442317379e-01
5.278201852997838728e+00,2.448340737818472057e+00,2.024125127039289929e+00,1.312531056753138969e+00,5.848339466679595144e-01,3.964908859543696540e-01,3.785577626158834752e-01,2.631899492613973823e-01
5.284949058626345675e+00,2.450295978709295497e+00,2.024376507508841794e+00,1.311890476865963162e+00,5.851222898507415504e-01,3.964900628227110979e-01,3.791698656472020645e-01,2.631833681628296118e-01
5.291668043349597284e+00,2.452255813786206051e+00,2.024627076462711450e+00,1.311259550654700012e+00,5.854208811117200817e-01,3.964991072569047925e-01,3.797757753246811530e-01,2.631764165096409647e-01
5.298359514604585208e+00,2.454220166016447102e+00,2.024876833541680021e+00,1.310638233178964995e+00,5.857297327205440718e-01,3.965185201372954382e-01,3.803748567463763885e-01,2.631691342379270382e-01
5.305024170550945328e+00,2.456188959923816473e+00,2.025125778397153908e+00,1.310026480369737012e+00,5.860488555832865654e-01,3.965488560832652332e-01,3.809664220615498476e-01,2.631615611536209931e-01
5.311662700186543518e+00,2.458162121536812350e+00,2.025373910703164082e+00,1.309424249006611474e+00,5.863782592041788533e-01,3.965907266768327610e-01,3.815497273027398939e-01,2.631537369276708560e-01
5.318275783458820349e+00,2.460139578340223121e+00,2.025621230167496289e+00,1.308831496695570751e+00,5.867179516485983015e-01,3.966448027818113564e-01,3.821239701219727447e-01,2.631457010915050909e-01
5.324864091372226049e+00,2.462121259230008796e+00,2.025867736542050324e+00,1.308248181847282199e+00,5.870679395073686857e-01,3.967118154444593814e-01,3.826882889450927139e-01,2.631374930327583517e-01
5.331428286091942859e+00,2.464107094471283510e+00,2.026113429632418583e+00,1.307674263655908886e+00,5.874282278624151088e-01,3.967925547268661979e-01,3.832417641927903240e-01,2.631291519912136723e-01
5.337969021044244755e+00,2.466097015659232117e+00,2.026358309306748762e+00,1.307109702078476099e+00,5.877988202538358964e-01,3.968878656926146387e-01,3.837834223487390783e-01,2.631207170549372809e-01
5.344486941013617987e+00,2.468090955682830323e+00,2.026602375503923081e+00,1.306554457814741887e+00,5.881797186484432061e-01,3.969986406612255880e-01,3.843122437581741324e-01,2.631122271565815018e-01
5.350982682236969268e+00,2.470088848691166294e+00,2.026845628241105590e+00,1.306008492287616063e+00,5.885709234098296383e-01,3.971258068125580465e-01,3.848271750756462328e-01,2.631037210698206619e-01
5.357456872495037103e+00,2.472090630062290462e+00,2.027088067620656631e+00,1.305471767624090562e+00,5.889724332700007059e-01,3.972703083071185692e-01,3.853271471958952810e-01,2.630952374059075116e-01
5.363910131201333087e+00,2.474096236374371038e+00,2.027329693836504632e+00,1.304944246636710936e+00,5.893842453026463257e-01,3.974330823525021872e-01,3.858110992375152204e-01,2.630868146103143568e-01
5.370343069488662024e+00,2.476105605379106844e+00,2.027570507179972115e+00,1.304425892805559872e+00,5.898063548980820858e-01,3.976150291424342398e-01,3.862780086528413981e-01,2.630784909594487408e-01
5.376756290293458918e+00,2.478118675977210472e+00,2.027810508045065241e+00,1.303916670260760968e+00,5.902387557399152440e-01,3.978169763441083973e-01,3.867269267882564865e-01,2.630703045574189214e-01
5.383150388438160405e+00,2.480135388195869428e+00,2.028049696933341917e+00,1.303416543765481439e+00,5.906814397834945218e-01,3.980396397702490319e-01,3.871570182584224695e-01,2.630622933328340407e-01
5.389525950711699487e+00,2.482155683168061344e+00,2.028288074458311829e+00,1.302925478699461959e+00,5.911343972361726706e-01,3.982835829146942896e-01,3.875676014555427540e-01,2.630544950356211720e-01
5.395883555948259414e+00,2.484179503113627341e+00,2.028525641349405273e+00,1.302443441043015238e+00,5.915976165394246644e-01,3.985491789320111389e-01,3.879581866130272227e-01,2.630469472338413106e-01
5.402223775104531889e+00,2.486206791321962317e+00,2.028762398455594251e+00,1.301970397361529752e+00,5.920710843528734779e-01,3.988365791265001681e-01,3.883285073582026792e-01,2.630396873104965949e-01
5.408547171335436943e+00,2.488237492136269324e+00,2.028998346748646764e+00,1.301506314790446872e+00,5.925547855402593100e-01,3.991456918375539953e-01,3.886785418669331804e-01,2.630327524603139899e-01
5.414854300068628667e+00,2.490271550939244349e+00,2.029233487326035590e+00,1.301051161020712499e+00,5.930487031573665746e-01,3.994761746582282669e-01,3.890085206833075460e-01,2.630261796864880042e-01
5.421145709077718422e+00,2.492308914140110687e+00,2.029467821413567297e+00,1.300604904284678565e+00,5.935528184419625042e-01,3.998274413114076831e-01,3.893189198798928663e-01,2.630200057973803296e-01
5.427421938554456204e+00,2.494349529162929180e+00,2.029701350367731472e+00,1.300167513342469050e+00,5.940671108057582472e-01,4.001986825620389432e-01,3.896104401800510320e-01,2.630142674031636929e-01
5.433683521179864861e+00,2.496393344436062645e+00,2.029934075677779504e+00,1.299738957468770328e+00,5.945915578284219905e-01,4.005888987148297220e-01,3.898839744928411788e-01,2.630090009123973727e-01
5.439930982194542963e+00,2.498440309382771396e+00,2.030165998967593310e+00,1.299319206440066043e+00,5.951261352536579841e-01,4.009969399492204212e-01,3.901405676087052465e-01,2.630042425285328278e-01
5.446164839468050189e+00,2.500490374412782657e+00,2.030397121997344012e+00,1.298908230522276774e+00,5.956708169873702330e-01,4.014215502138828162e-01,3.903813723335527452e-01,2.630000282463419992e-01
5.452385603567682537e+00,2.502543490914860058e+00,2.030627446664964975e+00,1.298506000458813370e+00,5.962255750979109648e-01,4.018614106419300946e-01,3.906076061001239053e-01,2.629963938482567376e-01
5.458593777826458826e+00,2.504599611250196034e+00,2.030856975007456544e+00,1.298112487459026188e+00,5.967903798184336361e-01,4.023151792592363774e-01,3.908205112841267592e-01,2.629933749006175270e-01
5.464789858410626699e+00,2.506658688746644437e+00,2.031085709202055334e+00,1.297727663187033365e+00,5.973651995513323820e-01,4.027815248530910441e-01,3.910213213579272762e-01,2.629910067498312243e-01
5.470974334386544236e+00,2.508720677693680123e+00,2.031313651567288048e+00,1.297351499750925896e+00,5.979500008747787865e-01,4.032591539722456542e-01,3.912112339107260417e-01,2.629893245184261041e-01
5.477147687787155661e+00,2.510785533338039777e+00,2.031540804563893854e+00,1.296983969692335092e+00,5.985447485513303301e-01,4.037468309512553533e-01,3.913913906422766820e-01,2.629883631010049294e-01
5.483310393678046069e+00,2.512853211879983562e+00,2.031767170795693911e+00,1.296625045976338875e+00,5.991494055386195061e-01,4.042433915033262770e-01,3.915628637859580041e-01,2.629881571600972689e-01
5.489462920223084907e+00,2.514923670470109229e+00,2.031992753010376518e+00,1.296274701981720900e+00,5.997639330020709814e-01,4.047477508024961979e-01,3.917266480403521767e-01,2.629887411218989057e-01
5.495605728749815455e+00,2.516996867206690247e+00,2.032217554100227197e+00,1.295932911491543438e+00,6.003882903296560158e-01,4.052589071250023434e-01,3.918836569394886782e-01,2.629901491719057738e-01
5.501739273814468589e+00,2.519072761133454907e+00,2.032441577102833907e+00,1.295599648684040206e+00,6.010224351486304073e-01,4.057759421077443696e-01,3.920347226038444211e-01,2.629924152504429791e-01
5.507864003266833564e+00,2.521151312237762898e+00,2.032664825201758951e+00,1.295274888123808088e+00,6.016663233442279823e-01,4.062980185732689153e-01,3.921805979227063199e-01,2.629955730480726950e-01
5.513980358314858776e+00,2.523232481449161568e+00,2.032887301727232643e+00,1.294958604753297049e+00,6.023199090802823230e-01,4.068243767168879810e-01,3.923219603722908344e-01,2.629996560009055795e-01
5.520088773589051812e+00,2.525316230638228188e+00,2.033109010156822549e+00,1.294650773884578943e+00,6.029831448217150003e-01,4.073543292877905841e-01,3.924594168378079950e-01,2.630046972857920662e-01
5.526189677206782669e+00,2.527402522615681324e+00,2.033329954116140481e+00,1.294351371191371669e+00,6.036559813588503465e-01,4.078872562432765969e-01,3.925935089603279637e-01,2.630107298154090723e-01
5.532283490836378270e+00,2.529491321131721815e+00,2.033550137379608547e+00,1.294060372701347328e+00,6.043383678335141340e-01,4.084225992240837488e-01,3.927247186605933860e-01,2.630177862332427896e-01
5.538370629761152131e+00,2.531582590875562921e+00,2.033769563871219432e+00,1.293777754788663747e+00,6.050302517668338931e-01,4.089598560920615355e-01,3.928534735984750004e-01,2.630258989084555132e-01
5.544451502943312349e+00,2.533676297475064843e+00,2.033988237665409038e+00,1.293503494166751144e+00,6.057315790887031204e-01,4.094985756887611905e-01,3.929801524096206977e-01,2.630350999306615978e-01
5.550526513087763902e+00,2.535772407496533543e+00,2.034206162987978406e+00,1.293237567881310834e+00,6.064422941688479840e-01,4.100383529114274839e-01,3.931050896228311942e-01,2.630454211045877844e-01
5.556596056705847886e+00,2.537870888444544448e+00,2.034423344217080931e+00,1.292979953303539098e+00,6.071623398493971591e-01,4.105788241579890752e-01,3.932285802066187164e-01,2.630568939446462084e-01
5.562660524179013244e+00,2.539971708761810110e+00,2.034639785884338359e+00,1.292730628123559100e+00,6.078916574789207106e-01,4.111196631612563657e-01,3.933508837248074763e-01,2.630695496694022695e-01
5.568720299822398800e+00,2.542074837829071399e+00,2.034855492676011846e+00,1.292489570344043104e+00,6.086301869478378812e-01,4.116605772113678952e-01,3.934722281022072776e-01,2.630834191959561807e-01
5.574775761948352226e+00,2.544180245964936748e+00,2.035070469434319129e+00,1.292256758274023198e+00,6.093778667251323888e-01,4.122013037519082213e-01,3.935928130149818349e-01,2.630985331342274303e-01
5.580827282929886834e+00,2.546287904425680537e+00,2.035284721158849397e+00,1.292032170522886769e+00,6.101346338962876370e-01,4.127416073270154806e-01,3.937128129284708233e-01,2.631149217811603602e-01
5.586875229264086862e+00,2.548397785404954874e+00,2.035498253008099390e+00,1.291815785994530730e+00,6.109004242023551301e-01,4.132812768524908309e-01,3.938323798095417216e-01,2.631326151148420944e-01
5.592919961635377746e+00,2.550509862033373043e+00,2.035711070301151615e+00,1.291607583881685839e+00,6.116751720800943648e-01,4.138201231821623804e-01,3.939516455422624186e-01,2.631516427885421394e-01
5.598961834978785745e+00,2.552624108377982370e+00,2.035923178519479126e+00,1.291407543660388901e+00,6.124588107030647377e-01,4.143579769408480828e-01,3.940707240756700647e-01,2.631720341246857053e-01
5.605001198543051899e+00,2.554740499441548796e+00,2.036134583308893298e+00,1.291215645084591301e+00,6.132512720236257264e-01,4.148946865962406250e-01,3.941897133313323476e-01,2.631938181087465911e-01
5.611038395953687363e+00,2.556859011161679796e+00,2.036345290481645254e+00,1.291031868180920084e+00,6.140524868157113403e-01,4.154301167438940179e-01,3.943086968966670880e-01,2.632170233830837813e-01
5.617073765275859998e+00,2.558979620409708389e+00,2.036555306018664524e+00,1.290856193243547390e+00,6.148623847183308788e-01,4.159641465814176153e-01,3.944277455279312505e-01,2.632416782407126510e-01
5.623107639077230324e+00,2.561102304989403056e+00,2.036764636071963341e+00,1.290688600829200894e+00,6.156808942796880846e-01,4.164966685502801136e-01,3.945469184846291943e-01,2.632678106190296519e-01
5.629140344490546788e+00,2.563227043635368574e+00,2.036973286967191932e+00,1.290529071752266388e+00,6.165079430018337581e-01,4.170275871256867717e-01,3.946662647148795333e-01,2.632954480934769914e-01
5.635172203276171743e+00,2.565353816011237242e+00,2.037181265206356340e+00,1.290377587080017152e+00,6.173434573857546903e-01,4.175568177371835610e-01,3.947858239092414956e-01,2.633246178711675656e-01
5.641203531884374733e+00,2.567482602707531480e+00,2.037388577470685913e+00,1.290234128127929480e+00,6.181873629768424028e-01,4.180842858044955257e-01,3.949056274385278065e-01,2.633553467844811924e-01
5.647234641517441034e+00,2.569613385239263081e+00,2.037595230623684639e+00,1.290098676455096349e+00,6.190395844106161283e-01,4.186099258749656493e-01,3.950256991893528746e-01,2.633876612846060006e-01
5.653265838191543047e+00,2.571746146043215386e+00,2.037801231714312600e+00,1.289971213859734567e+00,6.199000454586337527e-01,4.191336808505057854e-01,3.951460563095435252e-01,2.634215874350726017e-01
5.659297422798421628e+00,2.573880868474876848e+00,2.038006587980359274e+00,1.289851722374765863e+00,6.207686690745215508e-01,4.196555012935156426e-01,3.952667098741038942e-01,2.634571509052611171e-01
5.665329691166731685e+00,2.576017536805061514e+00,2.038211306851954951e+00,1.289740184263481027e+00,6.216453774400017007e-01,4.201753448023967663e-01,3.953876654811086522e-01,2.634943769638856126e-01
5.671362934123142630e+00,2.578156136216161354e+00,2.038415395955250453e+00,1.289636582015274646e+00,6.225300920108808311e-01,4.206931754485478958e-01,3.955089237857795093e-01,2.635332904724788650e-01
5.677397437553128867e+00,2.580296652798053536e+00,2.038618863116251845e+00,1.289540898341444475e+00,6.234227335628866884e-01,4.212089632676532247e-01,3.956304809799708333e-01,2.635739158788678038e-01
5.683433482461375696e+00,2.582439073543628449e+00,2.038821716364798142e+00,1.289453116171058733e+00,6.243232222372950835e-01,4.217226837990110111e-01,3.957523292234179091e-01,2.636162772106522834e-01
5.689471345031884120e+00,2.584583386343925593e+00,2.039023963938708217e+00,1.289373218646876262e+00,6.252314775862760632e-01,4.222343176673853948e-01,3.958744570323155521e-01,2.636603980686988424e-01
5.695511296687602254e+00,2.586729579982926186e+00,2.039225614288044941e+00,1.289301189121329072e+00,6.261474186178644930e-01,4.227438502025834266e-01,3.959968496301050078e-01,2.637063016206447341e-01
5.701553604149716570e+00,2.588877644131894140e+00,2.039426676079531209e+00,1.289237011152546630e+00,6.270709638405254083e-01,4.232512710925311894e-01,3.961194892647681431e-01,2.637540105944217173e-01
5.707598529496425321e+00,2.591027569343367976e+00,2.039627158201113399e+00,1.289180668500435889e+00,6.280020313072059990e-01,4.237565740661333180e-01,3.962423554963966921e-01,2.638035472718190944e-01
5.713646330221282099e+00,2.593179347044733074e+00,2.039827069766614986e+00,1.289132145122806161e+00,6.289405386588512448e-01,4.242597566026942157e-01,3.963654254583365288e-01,2.638549334820696202e-01
5.719697259290986935e+00,2.595332969531379597e+00,2.040026420120548245e+00,1.289091425171531302e+00,6.298864031672994912e-01,4.247608196650149992e-01,3.964886740948341259e-01,2.639081905954881457e-01
5.725751565202706672e+00,2.597488429959469602e+00,2.040225218842993460e+00,1.289058492988753635e+00,6.308395417775014558e-01,4.252597674536834904e-01,3.966120743777373225e-01,2.639633395171552266e-01
5.731809492040737197e+00,2.599645722338279175e+00,2.040423475754635785e+00,1.289033333103132284e+00,6.317998711490412367e-01,4.257566071803485230e-01,3.967355975045162020e-01,2.640204006806552983e-01
5.737871279532660296e+00,2.601804841522138201e+00,2.040621200921829637e+00,1.289015930226116158e+00,6.327673076968549637e-01,4.262513488580114140e-01,3.968592130795959294e-01,2.640793940418774133e-01
5.743937163104811283e+00,2.603965783201966033e+00,2.040818404661795427e+00,1.289006269248261560e+00,6.337417676311678516e-01,4.267440051066571094e-01,3.969828892807539256e-01,2.641403390728950251e-01
5.750007373937151556e+00,2.606128543896391037e+00,2.041015097547857593e+00,1.289004335235580889e+00,6.347231669965498480e-01,4.272345909727136015e-01,3.971065930121411292e-01,2.642032547559105549e-01
5.756082139017392407e+00,2.608293120942458021e+00,2.041211290414771895e+00,1.289010113425915316e+00,6.357114217100878761e-01,4.277231237609543935e-01,3.972302900453049124e-01,2.642681595772938263e-01
5.762161681194452711e+00,2.610459512485952871e+00,2.041406994364053151e+00,1.289023589225356758e+00,6.367064475986241590e-01,4.282096228777482194e-01,3.973539451494099706e-01,2.643350715217087088e-01
5.768246219231191851e+00,2.612627717471303512e+00,2.041602220769386022e+00,1.289044748204679403e+00,6.377081604350309796e-01,4.286941096845244270e-01,3.974775222117651885e-01,2.644040080663423997e-01
5.774335967856297991e+00,2.614797735631115838e+00,2.041796981282027801e+00,1.289073576095821849e+00,6.387164759734983432e-01,4.291766073606100851e-01,3.976009843495828533e-01,2.644749861752374587e-01
5.780431137815503995e+00,2.616969567475286862e+00,2.041991287836227187e+00,1.289110058788386137e+00,6.397313099838048966e-01,4.296571407745484183e-01,3.977242940138362992e-01,2.645480222937452996e-01
5.786531935921841452e+00,2.619143214279768817e+00,2.042185152654634628e+00,1.289154182326175846e+00,6.407525782845556739e-01,4.301357363632176689e-01,3.978474130859633306e-01,2.646231323430996984e-01
5.792638565105175275e+00,2.621318678074942898e+00,2.042378588253677130e+00,1.289205932903767282e+00,6.417801967753598014e-01,4.306124220180782558e-01,3.979703029680838333e-01,2.647003317151176982e-01
5.798751224460795051e+00,2.623495961633619533e+00,2.042571607448921522e+00,1.289265296863106869e+00,6.428140814679406123e-01,4.310872269779680299e-01,3.980929246673288735e-01,2.647796352670490072e-01
5.804870109297107561e+00,2.625675068458702910e+00,2.042764223360352904e+00,1.289332260690145837e+00,6.438541485161749511e-01,4.315601817279395847e-01,3.982152388748143590e-01,2.648610573165659510e-01
5.810995411182458881e+00,2.627856002770486477e+00,2.042956449417601128e+00,1.289406811011513332e+00,6.449003142450281389e-01,4.320313179036757711e-01,3.983372060397200598e-01,2.649446116369118531e-01
5.817127317990965274e+00,2.630038769493630912e+00,2.043148299365052267e+00,1.289488934591221270e+00,6.459524951783988111e-01,4.325006682010604231e-01,3.984587864389156353e-01,2.650303114522156722e-01
5.823266013947430153e+00,2.632223374243788161e+00,2.043339787266891250e+00,1.289578618327404946e+00,6.470106080658765135e-01,4.329682662905493529e-01,3.985799402424866078e-01,2.651181694329797778e-01
5.829411679671200552e+00,2.634409823313950127e+00,2.043530927511981510e+00,1.289675849249115602e+00,6.480745699083850786e-01,4.334341467359888456e-01,3.987006275755112239e-01,2.652081976917504136e-01
5.835564492219132759e+00,2.636598123660458981e+00,2.043721734818628288e+00,1.289780614513142520e+00,6.491442979827353188e-01,4.338983449175979334e-01,3.988208085763768063e-01,2.653004077789800075e-01
5.841724625127443282e+00,2.638788282888744341e+00,2.043912224239141207e+00,1.289892901400878866e+00,6.502197098650966955e-01,4.343608969588475532e-01,3.989404434519124854e-01,2.653948106790938177e-01
5.847892248452575714e+00,2.640980309238799340e+00,2.044102411164278710e+00,1.290012697315251922e+00,6.513007234533707557e-01,4.348218396569602517e-01,3.990594925295680717e-01,2.654914168067616376e-01
5.854067528811022214e+00,2.643174211570347154e+00,2.044292311327414069e+00,1.290139989777675744e+00,6.523872569884999750e-01,4.352812104168535812e-01,3.991779163068521208e-01,2.655902360033963738e-01
5.860250629418036539e+00,2.645369999347831236e+00,2.044481940808556608e+00,1.290274766425073327e+00,6.534792290747122312e-01,4.357390471882910399e-01,3.992956754982277534e-01,2.656912775338823862e-01
5.866441710125353204e+00,2.647567682625110219e+00,2.044671316038056741e+00,1.290417015006954715e+00,6.545765586987173368e-01,4.361953884060793540e-01,3.994127310796244945e-01,2.657945500835366404e-01
5.872640927457733362e+00,2.649767272029968090e+00,2.044860453800132483e+00,1.290566723382535530e+00,6.556791652478662913e-01,4.366502729331117605e-01,3.995290443307296657e-01,2.659000617553314294e-01
5.878848434648523025e+00,2.651968778748431177e+00,2.045049371236047797e+00,1.290723879517936545e+00,6.567869685273017843e-01,4.371037400061775768e-01,3.996445768751814565e-01,2.660078200673720028e-01
5.885064381674029121e+00,2.654172214508867089e+00,2.045238085847040033e+00,1.290888471483424116e+00,6.578998887761083880e-01,4.375558291842906455e-01,3.997592907187982880e-01,2.661178319506428691e-01
5.891288915286842176e+00,2.656377591565963758e+00,2.045426615496905409e+00,1.291060487450739425e+00,6.590178466824829773e-01,4.380065802995057878e-01,3.998731482859428366e-01,2.662301037470402032e-01
5.897522179048048763e+00,2.658584922684505525e+00,2.045614978414259877e+00,1.291239915690478579e+00,6.601407633979577971e-01,4.384560334100440770e-01,3.999861124541179702e-01,2.663446412076945213e-01
5.903764313358371929e+00,2.660794221123063519e+00,2.045803193194458913e+00,1.291426744569552643e+00,6.612685605506832820e-01,4.389042287556553790e-01,4.000981465868919118e-01,2.664614494915968357e-01
5.910015455488128566e+00,2.663005500617551036e+00,2.045991278801103430e+00,1.291620962548724050e+00,6.624011602578099289e-01,4.393512067150713296e-01,4.002092145652088595e-01,2.665805331645291765e-01
5.916275739606225770e+00,2.665218775364662562e+00,2.046179254567229933e+00,1.291822558180214076e+00,6.635384851369791059e-01,4.397970077655065091e-01,4.003192808171748829e-01,2.667018961983358416e-01
5.922545296807941284e+00,2.667434060005273722e+00,2.046367140196008627e+00,1.292031520105405784e+00,6.646804583169665381e-01,4.402416724440691431e-01,4.004283103463673332e-01,2.668255419705045650e-01
5.928824255141682542e+00,2.669651369607739966e+00,2.046554955761098249e+00,1.292247837052613146e+00,6.658270034474828014e-01,4.406852413110343702e-01,4.005362687587274428e-01,2.669514732641148913e-01
5.935112739634714529e+00,2.671870719651178838e+00,2.046742721706515056e+00,1.292471497834951855e+00,6.669780447081802288e-01,4.411277549148870936e-01,4.006431222880833531e-01,2.670796922681203389e-01
5.941410872317732128e+00,2.674092126008709158e+00,2.046930458846080381e+00,1.292702491348295846e+00,6.681335068168735569e-01,4.415692537590583666e-01,4.007488378203474255e-01,2.672102005780084277e-01
5.947718772248483887e+00,2.676315604930689318e+00,2.047118188362369917e+00,1.292940806569323531e+00,6.692933150370203865e-01,4.420097782702832601e-01,4.008533829164287465e-01,2.673429991968208630e-01
5.954036555534324648e+00,2.678541173027963573e+00,2.047305931805224244e+00,1.293186432553658172e+00,6.704573951844691182e-01,4.424493687685407406e-01,4.009567258338959106e-01,2.674780885365699579e-01
5.960364335353748544e+00,2.680768847255149634e+00,2.047493711089763746e+00,1.293439358434124165e+00,6.716256736335264321e-01,4.428880654384640403e-01,4.010588355474148381e-01,2.676154684200311440e-01
5.966702221977000953e+00,2.682998644893930251e+00,2.047681548493866632e+00,1.293699573419076376e+00,6.727980773223486421e-01,4.433259083022179081e-01,4.011596817680069815e-01,2.677551380829452654e-01
5.973050322785631749e+00,2.685230583536471816e+00,2.047869466655204196e+00,1.293967066790854048e+00,6.739745337577071060e-01,4.437629371937339973e-01,4.012592349611307507e-01,2.678970961766252712e-01
5.979408742291185241e+00,2.687464681068850503e+00,2.048057488567698758e+00,1.294241827904324849e+00,6.751549710191314668e-01,4.441991917342876794e-01,4.013574663636276796e-01,2.680413407709704710e-01
5.985777582152960186e+00,2.689700955654648062e+00,2.048245637577508216e+00,1.294523846185549942e+00,6.763393177624815733e-01,4.446347113093474523e-01,4.014543479995511532e-01,2.681878693579143880e-01
5.992156941194870967e+00,2.691939425718609780e+00,2.048433937378443481e+00,1.294813111130543426e+00,6.775275032229651773e-01,4.450695350466485345e-01,4.015498526948872993e-01,2.683366788552897231e-01
5.998546915421458792e+00,2.694180109930438327e+00,2.048622412006891658e+00,1.295109612304144786e+00,6.787194572176177276e-01,4.455037017954356915e-01,4.016439540912015160e-01,2.684877656111251398e-01
6.004947598033106182e+00,2.696423027188767030e+00,2.048811085836195200e+00,1.295413339339011483e+00,6.799151101472989955e-01,4.459372501068518124e-01,4.017366266582182432e-01,2.686411254083870825e-01
6.011359079440437014e+00,2.698668196605266800e+00,2.048999983570480410e+00,1.295724281934706346e+00,6.811143929981958722e-01,4.463702182153935771e-01,4.018278457053470198e-01,2.687967534701539152e-01
6.017781447277995355e+00,2.700915637488926713e+00,2.049189130237981438e+00,1.296042429856910871e+00,6.823172373428921800e-01,4.468026440214177275e-01,4.019175873921836950e-01,2.689546444652329837e-01
6.024214786417175560e+00,2.703165369330556178e+00,2.049378551183839825e+00,1.296367772936743545e+00,6.835235753410031645e-01,4.472345650746542556e-01,4.020058287379884576e-01,2.691147925142279296e-01
6.030659178978514667e+00,2.705417411787464310e+00,2.049568272062341823e+00,1.296700301070187855e+00,6.847333397394113064e-01,4.476660185586538998e-01,4.020925476301581147e-01,2.692771911960409326e-01
6.037114704343344407e+00,2.707671784668366222e+00,2.049758318828678760e+00,1.297040004217638431e+00,6.859464638721239904e-01,4.480970412761844934e-01,4.021777228317140462e-01,2.694418335548298682e-01
6.043581439164835700e+00,2.709928507918551333e+00,2.049948717730191827e+00,1.297386872403555547e+00,6.871628816597815659e-01,4.485276696354864590e-01,4.022613339878098326e-01,2.696087121073945103e-01
6.050059457378497818e+00,2.712187601605240417e+00,2.050139495297103931e+00,1.297740895716221754e+00,6.883825276088186840e-01,4.489579396373887255e-01,4.023433616312759864e-01,2.697778188510155384e-01
6.056548830212189038e+00,2.714449085903269498e+00,2.050330678332767498e+00,1.298102064307617542e+00,6.896053368103237657e-01,4.493878868632167345e-01,4.024237871872226591e-01,2.699491452717133200e-01
6.063049626195648578e+00,2.716712981080979805e+00,2.050522293903457971e+00,1.298470368393395580e+00,6.908312449385970444e-01,4.498175464634912579e-01,4.025025929767024335e-01,2.701226823529487286e-01
6.069561911169631507e+00,2.718979307486449226e+00,2.050714369327687692e+00,1.298845798252967754e+00,6.920601882494346047e-01,4.502469531473525799e-01,4.025797622194579040e-01,2.702984205847342447e-01
6.076085748294660860e+00,2.721248085533950700e+00,2.050906932165071250e+00,1.299228344229675480e+00,6.932921035781615116e-01,4.506761411727177036e-01,4.026552790357612599e-01,2.704763499731699383e-01
6.082621198059436907e+00,2.723519335690768983e+00,2.051100010204792490e+00,1.299617996731079916e+00,6.945269283374083669e-01,4.511051443370718284e-01,4.027291284473662469e-01,2.706564600503666984e-01
6.089168318289043036e+00,2.725793078464295860e+00,2.051293631453651845e+00,1.300014746229339213e+00,6.957646005146764789e-01,4.515339959689584903e-01,4.028012963775888244e-01,2.708387398847820760e-01
6.095727164152831890e+00,2.728069334389440215e+00,2.051487824123726433e+00,1.300418583261669925e+00,6.970050586696902029e-01,4.519627289200469078e-01,4.028717696505258461e-01,2.710231780919166722e-01
6.102297788172182713e+00,2.730348124016379163e+00,2.051682616619664667e+00,1.300829498430907893e+00,6.982482419315444444e-01,4.523913755578101159e-01,4.029405359894362992e-01,2.712097628453883358e-01
6.108880240228121039e+00,2.732629467898631148e+00,2.051878037525677545e+00,1.301247482406145739e+00,6.994940899956810787e-01,4.528199677587559924e-01,4.030075840142948174e-01,2.713984818883519168e-01
6.115474567568839781e+00,2.734913386581466543e+00,2.052074115592158243e+00,1.301672525923450063e+00,7.007425431206772970e-01,4.532485369022022370e-01,4.030729032385426680e-01,2.715893225452549187e-01
6.122080814817178585e+00,2.737199900590661095e+00,2.052270879722078778e+00,1.302104619786656370e+00,7.019935421248898466e-01,4.536771138645599999e-01,4.031364840650501491e-01,2.717822717339075655e-01
6.128699023978111171e+00,2.739489030421593974e+00,2.052468358957079353e+00,1.302543754868224601e+00,7.032470283829400648e-01,4.541057290140951830e-01,4.031983177813068808e-01,2.719773159778471894e-01
6.135329234446277091e+00,2.741780796528704212e+00,2.052666582463353429e+00,1.302989922110168619e+00,7.045029438220493656e-01,4.545344122061724113e-01,4.032583965538644732e-01,2.721744414189886663e-01
6.141971483013612954e+00,2.744075219315297520e+00,2.052865579517326733e+00,1.303443112525028091e+00,7.057612309182631494e-01,4.549631927789241637e-01,4.033167134220482231e-01,2.723736338305156601e-01
6.148625803877120433e+00,2.746372319123694172e+00,2.053065379491161302e+00,1.303903317196906553e+00,7.070218326925240548e-01,4.553920995493573320e-01,4.033732622909597110e-01,2.725748786300161153e-01
6.155292228646797703e+00,2.748672116225766349e+00,2.053266011838109861e+00,1.304370527282546988e+00,7.082846927066462905e-01,4.558211608098397538e-01,4.034280379237910052e-01,2.727781608928175339e-01
6.161970786353820451e+00,2.750974630813794342e+00,2.053467506077781390e+00,1.304844734012437169e+00,7.095497550591693958e-01,4.562504043249898111e-01,4.034810359334696783e-01,2.729834653655149324e-01
